	0	1	2	3	4
1730	Ribo-seq-HBEC-SARS2-4hpi-rep3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494622/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629101	SRX11629101
1731	Ribo-seq-HBEC-SARS2-4hpi-rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494621/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629100	SRX11629100
1732	Ribo-seq-HBEC-SARS2-4hpi-rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494620/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629099	SRX11629099
1733	Ribo-seq-HBEC-mock-96hp-rep3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494619/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629098	SRX11629098
1734	Ribo-seq-HBEC-mock-96hp-rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494618/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629097	SRX11629097
1735	Ribo-seq-HBEC-mock-96hp-rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494617/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629096	SRX11629096
1736	Ribo-seq-HBEC-mock-4hp-rep3	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494616/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629095	SRX11629095
1737	Ribo-seq-HBEC-mock-4hp-rep2	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494615/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629094	SRX11629094
1738	Ribo-seq-HBEC-mock-4hp-rep1	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5494nnn/GSM5494614/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11629093	SRX11629093
1739	CanAlb_plus_plus_2	Candida albicans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806101	SRX6806101
1740	CanAlb_plus_plus_1	Candida albicans		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806100	SRX6806100
1741	SacPom_plus_plus_2	Schizosaccharomyces pombe		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806103	SRX6806103
1742	SacPom_plus_plus_1	Schizosaccharomyces pombe		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806102	SRX6806102
1743	SacCer_800U_RNaseI	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806099	SRX6806099
1744	SacCer_600U_RNaseI	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806098	SRX6806098
1745	SacCer_400U_RNaseI	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806097	SRX6806097
1746	SacCer_minus_minus_3	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806096	SRX6806096
1747	SacCer_minus_minus_2	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806095	SRX6806095
1748	SacCer_minus_minus_1	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806094	SRX6806094
1749	SacCer_minus_plus_3	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806093	SRX6806093
1750	SacCer_minus_plus_2	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806092	SRX6806092
1751	SacCer_minus_plus_1	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806091	SRX6806091
1752	SacCer_plus_plus_3	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806090	SRX6806090
1753	SacCer_plus_plus_2	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806089	SRX6806089
1754	SacCer_plus_plus_1	Saccharomyces cerevisiae		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806088	SRX6806088
1755	HEK293T_900U_RNaseI	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806087	SRX6806087
1756	HEK293T_700U_RNaseI	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806086	SRX6806086
1757	HEK293T_500U_RNaseI	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806085	SRX6806085
1758	HEK293T_300U_RNaseI	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806084	SRX6806084
1759	HEK293T_2min_200ugCHX	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806083	SRX6806083
1760	HEK293T_1min_200ugCHX	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806082	SRX6806082
1761	HEK293T_5min_100ugCHX	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806081	SRX6806081
1762	HEK293T_2min_100ugCHX	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806080	SRX6806080
1763	HEK293T_minus_minus_3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806079	SRX6806079
1764	HEK293T_minus_minus_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806078	SRX6806078
1765	HEK293T_minus_minus_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806077	SRX6806077
1766	HEK293T_minus_plus_3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806076	SRX6806076
1767	HEK293T_minus_plus_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806075	SRX6806075
1768	HEK293T_minus_plus_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806074	SRX6806074
1769	HEK293T_plus_plus_3	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806073	SRX6806073
1770	HEK293T_plus_plus_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806072	SRX6806072
1771	HEK293T_plus_plus_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6806071	SRX6806071
1772	HCT116_OsTIR1_PABPC1_AID_plus_IAA_3h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074369/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069203	SRX10069203
1773	HCT116_OsTIR1_PABPC1_AID_plus_IAA_1h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074368/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069202	SRX10069202
1774	HCT116_OsTIR1_PABPC1_AID_plus_IAA_30m_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074367/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069201	SRX10069201
1775	HCT116_OsTIR1_PABPC1_AID_minus_IAA_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074366/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069200	SRX10069200
1776	HeLa_siPABPC1&4_48h_ribo_seq_with_mito_ribosomes	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074365/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069199	SRX10069199
1777	HeLa_siPABPC4_48h_ribo_seq_with_mito_ribosomes	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074364/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069198	SRX10069198
1778	HeLa_siPABPC1&4_72h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074363/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069197	SRX10069197
1779	HeLa_siPABPC4_72h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074362/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069196	SRX10069196
1780	HeLa_siPABPC1_72h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074361/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069195	SRX10069195
1781	HeLa_siControl_72h_ribo_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074360/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069194	SRX10069194
1782	HCT116_OsTIR1_PABPC1_AID_plus_IAA_3h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074353/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069187	SRX10069187
1783	HCT116_OsTIR1_PABPC1_AID_plus_IAA_1h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074352/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069186	SRX10069186
1784	HCT116_OsTIR1_PABPC1_AID_plus_IAA_30m_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074351/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069185	SRX10069185
1785	HCT116_OsTIR1_PABPC1_AID_minus_IAA_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074350/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069184	SRX10069184
1786	HeLa_siPABPC1&4_48h_NEBNext_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074349/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069183	SRX10069183
1787	HeLa_siControl_48h_NEBNext_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074348/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069182	SRX10069182
1788	HeLa_siPABPC1&4_72h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074347/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069181	SRX10069181
1789	HeLa_siPABPC4_72h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074346/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069180	SRX10069180
1790	HeLa_siPABPC1_72h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074345/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069178	SRX10069178
1791	HeLa_siControl_72h_RNA_seq	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074344/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069177	SRX10069177
1792	frog_oocyte_ePAB_no_rRNA_depeletion_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074359/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069193	SRX10069193
1793	frog_oocyte_eGFP_no_rRNA_depeletion_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074358/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069192	SRX10069192
1794	frog_oocyte_ePAB_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074357/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069191	SRX10069191
1795	frog_oocyte_PABPC1_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074356/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069190	SRX10069190
1796	frog_oocyte_eGFP_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074355/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069189	SRX10069189
1797	frog_oocyte_water_ribo_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074354/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069188	SRX10069188
1798	frog_oocyte_eGFP_no_rRNA_depletion_matched_RiboZeroGold_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074343/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069176	SRX10069176
1799	frog_oocyte_ePAB_no_rRNA_depletion_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074342/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069175	SRX10069175
1800	frog_oocyte_eGFP_no_rRNA_depletion_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074341/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069174	SRX10069174
1801	frog_oocyte_ePAB_RiboZeroGold_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074340/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069173	SRX10069173
1802	frog_oocyte_PABPC1_RiboZeroGold_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074339/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069172	SRX10069172
1803	frog_oocyte_eGFP_RiboZeroGold_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074338/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069171	SRX10069171
1804	frog_oocyte_water_RiboZeroGold_RNA_seq	Xenopus laevis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5074nnn/GSM5074337/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10069179	SRX10069179
1805	si_eIF2alpha_#2_HEK293T_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855902	SRX10855902
1806	si_eIF2alpha_#2_HEK293T_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855901	SRX10855901
1807	si_eIF2alpha_#1_HEK293T_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855900	SRX10855900
1808	si_eIF2alpha_#1_HEK293T_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855899	SRX10855899
1809	si_control_HEK293T_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855898	SRX10855898
1810	si_control_HEK293T_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855897	SRX10855897
1811	eIF2A,_eIF2D_DKO_HEK293T_#2_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855894	SRX10855894
1812	eIF2A,_eIF2D_DKO_HEK293T_#2_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855893	SRX10855893
1813	eIF2A,_eIF2D_DKO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855890	SRX10855890
1814	eIF2A,_eIF2D_DKO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855889	SRX10855889
1815	eIF2D_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855886	SRX10855886
1816	eIF2D_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855885	SRX10855885
1817	eIF2D_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855882	SRX10855882
1818	eIF2D_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855881	SRX10855881
1819	eIF2A_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855878	SRX10855878
1820	eIF2A_KO_HEK293T_#2_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855877	SRX10855877
1821	eIF2A_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855874	SRX10855874
1822	eIF2A_KO_HEK293T_#1_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855873	SRX10855873
1823	WT_HEK293T_arsenite_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855870	SRX10855870
1824	WT_HEK293T_arsenite_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855869	SRX10855869
1825	eIF2A,_eIF2D_DKO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855866	SRX10855866
1826	eIF2A,_eIF2D_DKO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855865	SRX10855865
1827	eIF2A,_eIF2D_DKO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855862	SRX10855862
1828	eIF2A,_eIF2D_DKO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855861	SRX10855861
1829	eIF2D_KO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855858	SRX10855858
1830	eIF2D_KO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855857	SRX10855857
1831	eIF2D_KO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855854	SRX10855854
1832	eIF2D_KO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855853	SRX10855853
1833	eIF2A_KO_HEK293T_#2_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855850	SRX10855850
1834	eIF2A_KO_HEK293T_#2_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855849	SRX10855849
1835	eIF2A_KO_HEK293T_#1_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855846	SRX10855846
1836	eIF2A_KO_HEK293T_#1_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855845	SRX10855845
1837	WT_HEK293T_Ribo-seq_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855842	SRX10855842
1838	WT_HEK293T_Ribo-seq_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855841	SRX10855841
1839	WT_HEK293T_LTM_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855840	SRX10855840
1840	WT_HEK293T_LTM_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855839	SRX10855839
1841	WT_HEK293T_CHX_replicate_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855838	SRX10855838
1842	WT_HEK293T_CHX_replicate_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10855837	SRX10855837
1843	LNCaP_METTL3_sh2_200_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486684	SRX9486684
1844	LNCaP_METTL3_sh2_200_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486683	SRX9486683
1845	LNCaP_METTL3_sh2_200_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486682	SRX9486682
1846	LNCaP_METTL3_sh2_0_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486681	SRX9486681
1847	LNCaP_METTL3_sh2_0_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486680	SRX9486680
1848	LNCaP_METTL3_sh1_200_DOX_R3_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486679	SRX9486679
1849	LNCaP_METTL3_sh1_200_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486678	SRX9486678
1850	LNCaP_METTL3_sh1_200_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486677	SRX9486677
1851	LNCaP_METTL3_sh1_0_DOX_R2_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486676	SRX9486676
1852	LNCaP_METTL3_sh1_0_DOX_R1_Ribo-Seq	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX9486675	SRX9486675
1853	pH_riboseq	Mycobacterium tuberculosis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4589nnn/GSM4589056/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8464046	SRX8464046
1854	ox_stress_riboseq_2	Mycobacterium tuberculosis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4589nnn/GSM4589055/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8464045	SRX8464045
1855	ox_stress_riboseq_1	Mycobacterium tuberculosis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4589nnn/GSM4589054/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8464044	SRX8464044
1856	log_riboseq_2	Mycobacterium tuberculosis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4589nnn/GSM4589053/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8464043	SRX8464043
1857	log_riboseq_1	Mycobacterium tuberculosis	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4589nnn/GSM4589052/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8464042	SRX8464042
1858	NSP2-H1299-3_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005668	SRX11005668
1859	NSP2-H1299-2_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005667	SRX11005667
1860	NSP2-H1299-1_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005666	SRX11005666
1861	NSP1-H1299-3_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005665	SRX11005665
1862	NSP1-H1299-2_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005664	SRX11005664
1863	NSP1-H1299-1_ribo	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX11005663	SRX11005663
1864	MIN6_cell_CPA18_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932723	SRX10932723
1865	MIN6_cell_CPA1_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932721	SRX10932721
1866	MIN6_cell_control_Ribo-seq_rep3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932719	SRX10932719
1867	MIN6_cell_CPA18_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932717	SRX10932717
1868	MIN6_cell_CPA1_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932715	SRX10932715
1869	MIN6_cell_control_Ribo-seq_rep2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932713	SRX10932713
1870	MIN6_cell_CPA18_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932711	SRX10932711
1871	MIN6_cell_CPA1_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932709	SRX10932709
1872	MIN6_cell_control_Ribo-seq_rep1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10932707	SRX10932707
1873	Ribo-seq_AA-II-HL-3	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288044/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828223	SRX10828223
1874	Ribo-seq_AA-I-HL-3	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288041/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828220	SRX10828220
1875	Ribo-seq_AA-I-HL-2	Oenothera elata subsp. hookeri	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5288nnn/GSM5288040/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX10828219	SRX10828219
